@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0.0443, 0, 0, 0, 0, 0, 0, 0, 0, 0.2375, 0, 0, 0.2271, 0, 0.0857, 0.5117, 0, 0, 0.1464, 0, 0, 0, 0.285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0525, 0, 0, 0, 0, 0, 0, 0, 0.0455, 0, 0, 0, 0.0932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0735, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0.0388, 0.1371, 0, 0, 0, 0,acq
0.1107, 0, 0, 0, 0, 0, 0, 0, 0, 0.14, 0, 0, 0.105, 0, 0, 3.885, 0, 0, 0.2936, 0, 0, 0, 0.2975, 0, 0, 0, 0, 0.1358, 0, 0, 0, 0, 0, 0, 0, 0.0615, 0.0933, 0.2433, 0, 0, 0, 0, 0.0628, 0, 0, 0, 0.1027, 0, 0, 0, 0.103, 0, 0, 0.0616, 0, 0, 0, 0, 0, 0, 0, 0.0523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2993, 0, 0, 0, 1.03, 0, 0, 0.1314, 0.0778, 0, 0, 0, 1.135, 0, 0, 0, 0, 0, 0.046, 2.3414, 0, 2.06, 0, 0,acq
0.1136, 0, 0.2456, 0, 0, 0, 0, 0, 0, 0, 0, 1.505, 0.0586, 0, 0, 1.39, 0, 0, 0.0736, 0, 0, 0, 0.1985, 0, 0, 0.1631, 0, 0.0721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2507, 0, 0, 0, 0.2018, 0, 0, 0, 0, 0, 0, 0.0484, 0, 0, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0.4457, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.2983, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0.3307, 2.8, 0.1244, 0, 0, 0, 0, 0.1367, 0.2335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0662, 0.2467, 0, 0, 0, 0, 0, 0.0693, 0, 0, 0, 0.0282, 0, 0, 0, 0, 0, 0.27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1325, 0, 0, 0, 0.035, 0.3021, 0, 0, 0, 0, 0, 0, 0, 0.127, 0, 0, 0, 0, 0.1127, 0, 0, 0, 0, 0.2388, 0.3529, 0, 0, 0.0676, 0,acq
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0.3513, 0, 0, 0, 0, 0, 3.94, 0, 0, 0, 0, 0, 0, 0.1676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98, 0, 1.1597, 0, 0, 0, 0.0436, 0.1986, 0, 0, 0.169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2993, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8871, 0, 0, 0, 0,acq
0.6343, 0, 0.2263, 0, 0, 0, 0, 0, 0, 0.475, 0, 0, 0, 0, 0, 5.79, 0.0496, 0, 0.4127, 0, 0, 0, 0.2789, 0, 0, 0.0994, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1259, 0, 0, 0, 0.169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.41, 0, 0, 0, 0, 0.0347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2229, 0, 0.1653, 0, 0, 0, 0.46, 0.0388, 0.6714, 0, 0, 0, 0,acq
0, 0.2983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5033, 0, 0, 0.0736, 0, 0, 0, 0.3976, 0, 0, 0.0913, 0, 0, 0, 0, 0, 0, 0, 0, 0.1975, 0, 0, 0.43, 0, 0, 0, 0, 0, 0, 0, 0, 0.2727, 0, 0, 0.0856, 0, 0, 0, 0, 0, 0, 2.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3021, 0, 0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3567, 0, 0, 2.2671, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6633, 0, 0, 0.0745, 0, 0, 0, 0.2338, 0, 0, 0.0494, 0, 0, 0, 0, 0, 0, 0, 0, 0.0538, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0395, 0, 0, 0.0317, 0, 0, 0, 0.0628, 0, 0, 0, 0, 0, 0, 0, 0.1093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.035, 0.075, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4071, 0, 0, 0.0736, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5267, 0, 0, 0.0736, 0, 0, 0, 0.2307, 0, 0, 0.0494, 0, 0.0721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1645, 0, 0, 0.0292, 0, 0.27, 0, 0, 0, 0, 0.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0.0657, 0.075, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1476, 0.73, 0, 0, 0.0736, 0,acq
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0.1743, 0, 0, 0, 0, 0, 1.215, 0, 0, 0, 0, 0, 0, 0, 0.1217, 0.2433, 0, 0, 0, 0, 0.3076, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, 0, 0.0668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1371, 0, 0, 0, 0,acq
0, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.5483, 0, 0, 0, 0, 0, 0, 0.2461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0554, 0, 0, 0, 0, 0, 0, 0.1059, 0, 0, 0, 0.0659, 0, 0, 0, 0, 0, 0.394, 0.0628, 0, 0, 0, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1325, 0, 0, 0, 0, 0.3036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0.0708, 1.1014, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, 0.0496, 0, 0, 0, 0, 0, 0.0058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1923, 0, 0, 0.1519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0.0845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11, 0, 0, 0, 0, 0, 0.1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8333, 0, 0.6014, 0, 0, 0, 0,acq
0, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 1.65, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.1386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43, 0.2618, 0, 0, 0, 0, 0, 0.394, 0.0472, 0, 0, 3.865, 0, 0, 0, 0, 0, 0, 0, 0, 2.1271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1917, 0, 0, 0.262, 0, 0, 0.1465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6471, 0, 0, 0.0676, 0,acq
0.1371, 0, 0.0975, 0, 0, 0, 0, 0, 0, 0, 0.2029, 0, 0, 0, 0, 0, 0.0648, 0, 0.0745, 0, 0, 0, 0.2165, 0, 1.1758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1081, 0.0385, 0, 0, 0.326, 0, 0, 0, 0, 0, 0, 0, 0.0827, 0.22, 0, 0.0317, 0, 0, 0, 0, 0, 0, 2.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0839, 2.65, 0, 0, 0, 0, 0, 0, 0, 0, 0.1076, 0.17, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0496, 0, 0, 0, 0, 0, 0.3174, 0, 0, 0, 0, 0.0621, 0, 0, 0, 0, 0, 0, 0.0525, 0, 0, 1.21, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0.0753, 0, 0, 0, 0.1456, 0, 0, 4.25, 0, 0, 0, 0, 0, 0, 0, 0, 0.2714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0848, 0.51, 0.068, 0, 0, 0,acq
0.0871, 0, 0, 0, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.236, 0, 2.8367, 0.0494, 0, 0, 0, 0, 0, 0, 0, 0, 0.1075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0845, 0, 0, 0.0583, 0.103, 0, 0, 0.0972, 0, 0, 1.8575, 0, 0, 0, 0, 0, 0.8217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0.514, 0, 0, 0.09, 0, 0, 0, 0.275, 0, 0, 0, 0.1314, 0, 0, 0, 0, 0, 0, 0, 0.1533, 0, 0.46, 0, 0.1043, 0.0973, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2017, 0, 0, 0.0736, 0, 0, 0, 0.3652, 0, 0, 0, 0, 0.8542, 0, 0, 0, 0, 0.6, 0, 0.1088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1277, 0, 0, 0, 0.175, 0, 0, 0, 0, 0, 1.64, 0.137, 0, 0, 0, 0, 0, 0, 0, 0.1571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1839, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0.0887, 0, 0, 0,acq
0, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0, 0.39, 0, 0, 0, 0, 0, 0, 0.3017, 0, 0.1475, 0.1025, 0, 0, 0, 0, 0, 0, 0, 0, 0.0525, 0.0815, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0.1279, 0, 0.1164, 0, 0, 0, 0, 0, 0, 0, 0.1904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37, 0, 0, 0, 0, 0, 0, 0, 0, 0.1164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.212, 0, 0, 0, 0, 0, 0.523, 0, 0, 0.0713, 0.0936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0, 0, 0, 0.1432, 0,acq
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1677, 0.1463, 0, 0.0913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4833, 0, 0, 0, 0, 0, 0, 0, 0, 0.6509, 0, 0, 0, 0, 0.27, 0, 0, 0, 0, 2.195, 0, 0, 0, 0, 0, 0, 0, 0, 0.7864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.51, 0, 0, 0, 0,acq
0.0839, 0, 0.0888, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0.2599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0.0563, 0.0554, 0, 3.31, 0, 0, 0, 0, 0.0441, 0, 0, 0, 0.0845, 0, 0, 0.0878, 0, 0, 0, 0, 0, 0, 2.0675, 0, 0, 0, 0, 0, 0.1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.536, 0, 0, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5057, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0.705, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0.2225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6133, 0, 0, 0, 0, 0, 0, 0, 0, 0.0423, 0, 0, 0.0292, 0, 0, 0, 0.0464, 0, 0, 1.4425, 0, 0.2667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.426, 0, 0, 0, 0, 0, 0.239, 0, 0, 0.1213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2208, 0, 0, 0, 0.2529, 0, 0, 0, 0,acq
0, 0, 0.1469, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 2.23, 0, 0, 0.3237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0563, 0.1515, 0, 0.7267, 0, 0, 0, 0, 0, 0, 0.193, 0, 0.225, 0.22, 0, 0.0317, 0, 0, 0, 0, 0, 0, 2.1725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2713, 0, 0, 0, 0, 0, 0, 0.1917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.046, 0.3571, 0, 0, 0.066, 0,acq
0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1164, 0, 0, 0, 0.3709, 0, 0, 0, 0.1611, 0.1463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.19, 0.0662, 0, 2.12, 0, 0, 0, 0, 0, 0, 0, 0, 0.1368, 0, 0, 0.0417, 0.103, 0, 0, 0.0972, 0, 0.31, 0.35, 0, 0, 0, 0, 0, 0.4433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9233, 0, 0.34, 0, 0, 0.0804, 0,acq
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0.2761, 0, 0, 0.0494, 0, 0.0621, 0, 0, 1.11, 0, 0, 0, 0.1125, 0.1542, 0, 0.4833, 0, 0, 0, 0, 0, 0, 0, 0, 0.3995, 0, 0, 0.0292, 0, 0, 0, 0, 0, 0, 1.805, 0, 0, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2713, 0, 0, 0, 0.047, 0, 0, 0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7586, 0, 1.03, 0, 0,acq
0, 0, 0.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0496, 0, 0, 0, 1.35, 0, 0.2402, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83, 0, 0, 0, 0, 0, 0, 0, 1.43, 0.1082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1825, 0, 0, 0, 0, 0, 0.1483, 0, 0, 0.1214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0827, 0, 0.11, 0.18, 0, 0, 0.1043, 0, 0, 0.0548, 0,acq
0.1579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2221, 0, 0, 0, 0, 0, 0, 0, 0.1312, 0, 0.1475, 0.1206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0385, 0, 0.97, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.1714, 0, 0.0436, 0, 0, 0, 0, 0, 0, 4.34, 0, 0, 0, 0, 0.047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8333, 0, 1.0914, 0, 1.03, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0.5257, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.2261, 0, 0, 0.1488, 0, 0.0826, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0.0431, 0, 0.193, 0, 0, 0, 0, 0, 0.19, 2.162, 0, 0, 0, 0, 0.6175, 0, 0, 0, 0, 0.0477, 0, 0, 0, 0, 0, 0, 0, 2.71, 0, 0, 0, 0, 0.181, 0, 0, 0, 0.1729, 0, 0.1917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2243, 0, 0, 0.076, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0.1179, 0, 0, 0, 0, 0, 0, 0, 0.4027, 0, 0, 0.0494, 0, 0.1316, 0, 0, 0, 0, 0, 0, 0.0556, 0.1073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1241, 0, 0, 0.0292, 0.103, 0, 0, 0, 0, 0, 1.64, 0, 0, 0, 0, 0, 0.295, 0, 0, 0, 0, 0, 0, 1.36, 0, 0, 0, 0, 0.141, 0, 0, 0.161, 0, 0, 0, 0, 0, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4167, 0, 0.2529, 0, 0, 0, 0,acq
0.0604, 0.3933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4833, 0, 0, 0, 0, 0, 0, 0, 1.43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0.0388, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0.22, 0, 0, 0, 0, 0, 0, 0, 0.2648, 0, 0, 0.0494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1255, 0, 0, 0, 0.0723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2325, 0, 0, 0, 0, 0, 0, 0, 0, 0.1143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9814, 0, 0, 0, 0,acq
0, 0.1967, 0.1781, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0.1464, 0, 0, 0, 0.2079, 0, 0, 0.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1154, 0, 0.43, 0, 0, 0, 0, 0, 0, 0, 0, 0.3436, 0.1714, 0, 0, 0, 0, 0, 0, 0, 0, 0.815, 0, 0, 0, 0, 0.1183, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 0, 0, 0.1325, 0.181, 0, 0, 0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0, 0.18, 0.46, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.2669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0.2177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21, 0, 0, 0, 0, 0, 0, 0, 0, 0.6245, 0, 0, 0.0292, 0, 0, 0, 0, 0, 0, 0.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0.0839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
