@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE C106	REAL
@ATTRIBUTE C107	REAL
@ATTRIBUTE C108	REAL
@ATTRIBUTE C109	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7713, 0, 0.0076, 0, 0, 0, 1.11, 0, 0, 0.6236, 0, 0, 0.0804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0, 0, 0, 0.097, 0, 1.42, 0, 0, 0, 0, 0.0523, 0, 0, 0, 0, 0, 0, 0, 0, 1.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0783, 0, 0, 0, 0.1667, 7.42, 0, 0, 0, 0.4667, 0, 0, 0, 0, 0, 0, 0, 0, 0.1043, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039, 0, 0, 0, 0, 0, 0.3, 0.0693, 0, 0, 0.0504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0464, 0, 0, 0, 0, 0.0528, 0, 0, 0, 0, 0, 0, 0.0523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1542, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.068, 0.0927, 0, 0, 0, 0, 0, 0, 0,crude
0.0625, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0657, 0.335, 0, 0, 0, 0, 0, 0.0076, 0, 0, 0, 0, 0, 1.81, 0.4186, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0, 0.0707, 0.0332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1325, 0.141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0.7833, 0.18, 0, 0, 0, 0, 0, 0, 0, 0, 0.066, 0, 0,crude
0, 0, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1025, 0, 0.0078, 0, 0, 0, 0, 0, 2.775, 0.0507, 0, 0, 0.1271, 0, 0.1275, 0, 0, 0, 0, 0, 0, 0.265, 0, 0, 0.1141, 0, 0, 0, 0, 0.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26, 0, 0, 0.93, 0, 0, 0, 0, 0, 0, 0.141, 0.3367, 0, 0, 0, 0, 0, 0, 0.1567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1043, 1.02, 0, 0, 0, 0.0785, 0, 0, 0, 0.1189, 0,crude
0.0546, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2871, 0, 0, 0.0045, 0, 0, 0.3133, 0, 0, 0, 0, 0, 0.0442, 0.0613, 0, 0.0933, 0, 0, 0, 0, 1.77, 0, 0, 0.1323, 0, 0.3009, 0.22, 0, 0.0731, 0, 0.2063, 0.1366, 0, 0, 0, 0, 0, 0.0433, 0, 0, 0, 0, 0, 0, 0.0959, 6.51, 0, 0, 0, 0, 0.664, 0, 0, 0, 0, 0, 0.0957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26, 0, 0.565, 0, 0, 0, 0, 0, 0, 0, 0, 0.0476, 0, 0, 0, 0, 0, 0, 0,crude
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 0.1367, 0, 0, 0, 0, 0, 0.0513, 0, 0.0053, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0, 0.0392, 0, 0.2508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0292, 0, 0.0797, 0, 0, 0, 0, 0.1068, 0.4225, 0.0437, 0, 0, 0, 0, 0, 0, 0, 3.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0347, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0, 0, 0.56, 0, 0, 0, 0, 0.0867, 0, 0, 0.0685, 0, 0, 0.1176, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2529, 0, 0.0656, 0, 0, 0, 0, 0.5083, 0, 0, 0, 0, 0, 0, 0, 0.0494, 0, 0.0141, 0, 0, 0, 0, 0, 2.545, 0.0679, 0, 0, 0.0875, 0, 0, 0, 0, 2.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0997, 0.3487, 0, 0, 0.553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3247, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35, 0, 0, 0, 0, 0.26, 0, 0, 0, 0, 0, 0, 0.7311, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1929, 0, 0, 0.0022, 0, 0, 0.3133, 0, 0, 0, 0, 0.85, 0.0635, 0.1279, 0, 0, 0, 0.0944, 0, 0, 0, 0, 0, 0, 0, 0.1105, 0, 0, 0, 0, 0.0894, 0.0419, 0, 0, 0, 0.0514, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 11.16, 0, 1.2133, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0936, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0372, 0, 0, 0, 0, 1.02, 0, 0.1442, 1.03, 0, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0031, 0, 0, 0.6267, 0, 0, 0, 0.12, 0, 0, 0, 0, 0, 0, 0, 1.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0439, 0, 0.1055, 0, 0, 0, 0, 0.1627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.87, 0, 0, 0, 0, 0.442, 0, 0.09, 0, 0, 0, 0.0827, 0, 0.1964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.385, 0, 0, 0.0513, 0, 0.0028, 0, 1.365, 0, 0, 0, 0, 0.2021, 0, 0, 0.0354, 0, 0.3642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.045, 0, 0.0617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.036, 0, 5.43, 0, 0, 0, 0, 0.0372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0367, 0, 0, 0, 0.0944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.037, 0.0391, 0, 0, 0, 0.0514, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 10.23, 0, 3.0267, 0, 0.2167, 0, 0, 0, 0, 0, 0, 0.035, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0.1686, 0.565, 0, 0.0617, 2.795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,crude
0.0886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1367, 0, 0, 0, 0, 0, 0, 0, 0.0138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0425, 0, 0.0933, 0.316, 0.0706, 0, 0, 0, 0, 0.665, 0, 0, 0.1205, 0, 0.74, 0, 0, 0.023, 0, 0, 0.4375, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.344, 0.0683, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0.18, 0, 0, 0, 0, 0, 0, 0, 0, 0.132, 0, 0,crude
0.1329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0993, 0, 0, 0, 0, 0.1225, 0, 0.0083, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0.1346, 0, 0, 0, 0.0906, 2.58, 0, 0, 0, 0.53, 0, 0, 0, 0, 0, 0.0292, 0, 0.0709, 0.0391, 0, 1.3625, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 7.44, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0.047, 0, 0.2271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0486, 0, 0, 0, 0, 0, 0.0887, 0, 0, 0, 0, 0, 0, 0, 0,crude
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.935, 0, 0.1367, 0, 0, 0, 0, 0, 0.0712, 0, 0.0076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0879, 0, 0, 0, 0, 0, 0, 0, 0, 0.265, 0.0985, 0, 0, 0, 0, 0.0292, 0, 0.0878, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1514, 0, 0.1042, 0, 0, 0, 0, 0.4667, 0, 0, 0, 0, 0, 1.115, 0, 0, 0, 0, 0.0887, 0.0312, 0, 0, 0, 0, 0.0504, 0, 0,crude
0, 0, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2671, 0, 1.215, 0.0133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0918, 0, 0, 0.0742, 0, 0.0376, 0, 0, 3.6175, 0, 0.1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0.4667, 0, 0, 0, 0.4175, 0, 0, 0, 0, 0.1043, 1.02, 0, 0, 0, 0, 0, 0, 0, 0, 0,crude
0.1032, 0, 0.1388, 0, 0, 0, 0, 0, 1.085, 0, 0, 0.4964, 0, 0, 0, 0, 0, 0, 1.3867, 0, 0, 0, 0, 0, 0, 0.2671, 0, 0, 0.0165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0354, 0, 0, 0, 0.2111, 7.75, 0, 0, 0, 0, 0.0985, 0, 0.1395, 0, 0, 0, 0, 0.1067, 0.1709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0757, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0617, 3.91, 0, 0.18, 0, 1.02, 0.1873, 0, 0, 0, 0, 0, 0.076, 0, 0,crude
0, 0, 0, 0, 0, 0, 0.2767, 0, 2.145, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0333, 0, 0, 0.202, 0, 0, 5.96, 0, 0, 0, 0.0738, 0, 0.0782, 0, 0, 0, 0, 0.0466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0.0713, 0, 0, 0.585, 0, 0, 0, 0.338, 0, 0, 0, 0.2229, 0, 0, 0.15, 0, 0, 0, 0, 0, 0, 0.1333, 0, 0.05, 0, 0, 0.0504, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1929, 0, 0, 0.006, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0, 0.1233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1486, 0, 0, 0, 0, 0.0153, 0, 0, 0, 0.209, 0, 0, 0.0377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1155, 0.194, 0, 0, 0, 0,crude
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1619, 0, 0, 0, 0.1482, 0.2133, 0, 0, 0.1621, 0, 0, 0, 0, 0, 0, 0.0155, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0, 0.0983, 0, 0, 0, 0.0728, 6.46, 0, 0, 0, 0, 0, 0, 0.1205, 0, 0.74, 0.045, 0, 0.0782, 0.0828, 0, 0.3825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.235, 0.075, 0, 0.0708, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0, 0.0486, 13.995, 0, 0, 0, 1.02, 0, 0.1052, 0, 0.05, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 1.22, 0, 0, 0, 0.2133, 0, 0, 0.1321, 0, 0.1925, 0, 0, 0, 0, 0.0041, 0, 0, 0.3133, 0, 0, 0, 0.12, 0, 0, 0.0333, 0, 0.1233, 0, 0, 18.07, 0, 0, 0, 0, 0, 0, 0.1168, 0, 0, 0.0317, 0, 0.2707, 0.0313, 0, 1.1475, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 4.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0.625, 0.0244, 1.115, 0, 0, 0, 0, 0, 0.1427, 0, 0, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0.2407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0045, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0.0529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1145, 0, 0, 0.1053, 0, 0.062, 0, 0, 0, 0, 0, 0, 0.0437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0.9367, 0, 0, 0, 0, 0.0731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0.275, 0.0993, 0, 0, 0, 0.1929, 0.2288, 0, 0.0091, 0, 0, 0, 0, 0, 0, 0.4386, 0, 0, 0.0521, 0, 0, 0.634, 0, 0, 0, 0, 0, 0, 0, 0, 0.0723, 0.4914, 0, 0, 0, 0.0438, 0.0694, 0, 0, 0, 0, 0.4225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0.0903, 0, 0.0757, 0, 0.3783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0.3567, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0,crude
0.0561, 0, 0.0694, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0.1743, 0, 0, 0, 0, 0, 0, 0.0004, 0, 0, 0, 0, 0, 0, 0.1186, 0, 0, 0.0333, 0, 0, 0, 0.0906, 3.87, 0, 0, 0, 3.7225, 0, 0, 0.1068, 0.1986, 0, 0.0486, 0, 0.0672, 0.0347, 0, 0, 0.117, 0, 0, 0.0377, 0, 0, 0, 0, 0, 0, 0.1506, 0, 0, 0, 0, 0, 0, 0.18, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3333, 0, 0, 0.565, 0, 0.0244, 0.56, 0, 0, 0.17, 0, 0.0973, 0.0406, 0, 0, 0, 0, 0, 0, 0,crude
0.0418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3243, 0.1613, 0, 0.0125, 0, 0, 0, 0, 0, 0, 0.1386, 0, 0, 0.0392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1936, 0, 0, 0, 0, 0.102, 0.0313, 0, 0.8375, 0, 0.0877, 0, 0, 0, 0, 0, 0, 0, 0, 0.1506, 5.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0757, 0, 0.1667, 0, 0, 0, 0, 0.4667, 0, 0, 0.565, 0, 0, 0, 0, 0.3567, 0.1786, 0, 0.136, 0, 0, 0.115, 0.194, 0.48, 0.0628, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0712, 0, 0.0036, 0, 0, 0, 0, 0, 0, 0, 0, 0.0732, 0.0354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0714, 0, 0, 0, 0, 0.1189, 0, 0, 0, 0.117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7367, 0, 0.1686, 0.565, 0.4675, 0.0372, 1.115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,crude
0.1225, 0, 0.8175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0367, 0, 0.0933, 0, 0.0906, 0, 0, 0, 0, 0.265, 0, 0, 0.0677, 0, 0, 0.13, 0, 0.0838, 0.0615, 0, 0, 0, 0, 0, 0.1677, 0, 0, 0, 0, 0, 0, 0.0829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.565, 0, 0.1336, 0, 0, 0, 0, 0, 0, 0, 0, 0.0675, 0, 0, 0, 0, 0,crude
0.0982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3314, 0, 0, 0, 0, 0, 0, 0.0051, 0, 0, 0, 0, 0, 0, 0, 0, 0.2239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0282, 0, 0, 0, 0, 0.0346, 0.0755, 0, 2.62, 0, 0, 0.2825, 0.1407, 0, 0, 0, 0, 0.63, 0, 0, 0.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.458, 0, 0, 0.3029, 0, 0, 1.455, 0, 0, 0, 0, 0, 0, 0, 0, 0.0744, 0.56, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 1.58, 0, 0, 0, 0, 0, 0, 0, 0.1078, 0, 0, 0, 0.1482, 0, 0, 0.5183, 0.0657, 0, 0, 0, 0, 0.0712, 0, 0.0127, 0, 0, 0, 0, 1.54, 0, 0, 0, 0.1519, 0.1817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1195, 0, 0, 0.0881, 0, 0.2271, 0.0317, 0, 0, 0, 0, 0.84, 0.0377, 0, 0, 0, 0, 0, 0, 0, 6.51, 0, 0, 0, 0, 0.222, 0, 0, 0, 0, 0, 0.1667, 0, 0, 0.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0756, 0, 1.5667, 0.18, 0.1114, 0, 0.4327, 0, 0, 0.0815, 0, 0, 0.3248, 0, 0,crude
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2536, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0.1025, 0, 0.0028, 0, 0, 0.3133, 0, 0, 0, 0.0679, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0932, 0, 0, 0, 0, 0.1125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.8, 0, 0, 1.9, 0, 1.108, 0, 1.646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2225, 0.0764, 0, 0, 0, 0, 1.02, 0, 0, 0, 0, 0, 0, 0, 0, 0,crude
0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.335, 0, 0, 0, 0.0513, 0, 0.0027, 0, 0, 0, 0, 0, 1.9775, 0, 0, 0, 0.0425, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86, 0, 0, 0, 0, 0, 0.1325, 0.141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.56, 0, 0.18, 0, 0, 0, 0, 0, 0, 0, 0, 0.066, 0, 0,crude
0, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0169, 0, 0, 0.6267, 0, 0, 0, 0, 0, 0, 0.0946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1505, 0, 0, 0.0292, 0, 0.1228, 0, 0, 0, 0, 0.0514, 0.14, 0.0397, 0, 0, 0, 0, 0, 0, 0.0959, 8.37, 0, 0, 1.9, 0, 0, 0, 0.09, 0, 0, 0, 0.035, 0, 0.0757, 0.41, 0.1417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02, 0, 0, 0, 0.05, 0, 0, 0.0504, 0, 0,crude
